alpha,alpha_label,subject_id,local_client_id,global_client_id,row_index,activity_index,activity_name,start_timestamp_s
1.0,alpha1p0,101,2,subject101_client2,11155,0,lying,218.14
1.0,alpha1p0,101,2,subject101_client2,11156,0,lying,219.42
1.0,alpha1p0,101,2,subject101_client2,11157,0,lying,220.7
1.0,alpha1p0,101,2,subject101_client2,11158,0,lying,221.98
1.0,alpha1p0,101,2,subject101_client2,11159,0,lying,223.26
1.0,alpha1p0,101,2,subject101_client2,11160,0,lying,224.54
1.0,alpha1p0,101,2,subject101_client2,11161,0,lying,225.82
1.0,alpha1p0,101,2,subject101_client2,11162,0,lying,227.1
1.0,alpha1p0,101,2,subject101_client2,11163,0,lying,228.38
1.0,alpha1p0,101,2,subject101_client2,11164,0,lying,229.66
1.0,alpha1p0,101,2,subject101_client2,11165,0,lying,230.94
1.0,alpha1p0,101,2,subject101_client2,11166,0,lying,232.22
1.0,alpha1p0,101,2,subject101_client2,11167,0,lying,233.5
1.0,alpha1p0,101,2,subject101_client2,11168,0,lying,234.78
1.0,alpha1p0,101,2,subject101_client2,11169,0,lying,236.06
1.0,alpha1p0,101,2,subject101_client2,11170,0,lying,237.34
1.0,alpha1p0,101,2,subject101_client2,11171,0,lying,238.62
1.0,alpha1p0,101,2,subject101_client2,11172,0,lying,239.9
1.0,alpha1p0,101,2,subject101_client2,11173,0,lying,241.18
1.0,alpha1p0,101,2,subject101_client2,11174,0,lying,242.46
1.0,alpha1p0,101,2,subject101_client2,11175,0,lying,243.74
1.0,alpha1p0,101,2,subject101_client2,11176,0,lying,245.02
1.0,alpha1p0,101,2,subject101_client2,11177,0,lying,246.3
1.0,alpha1p0,101,2,subject101_client2,11178,0,lying,247.58
1.0,alpha1p0,101,2,subject101_client2,11179,0,lying,248.86
1.0,alpha1p0,101,2,subject101_client2,11180,0,lying,250.14
1.0,alpha1p0,101,2,subject101_client2,11181,0,lying,251.42
1.0,alpha1p0,101,2,subject101_client2,11182,0,lying,252.7
1.0,alpha1p0,101,2,subject101_client2,11183,0,lying,253.98
1.0,alpha1p0,101,2,subject101_client2,11184,0,lying,255.26
1.0,alpha1p0,101,2,subject101_client2,11185,0,lying,256.54
1.0,alpha1p0,101,2,subject101_client2,11186,0,lying,257.82
1.0,alpha1p0,101,2,subject101_client2,11187,0,lying,259.1
1.0,alpha1p0,101,2,subject101_client2,11188,0,lying,260.38
1.0,alpha1p0,101,2,subject101_client2,11189,0,lying,261.66
1.0,alpha1p0,101,2,subject101_client2,11190,0,lying,262.94
1.0,alpha1p0,101,2,subject101_client2,11191,0,lying,264.22
1.0,alpha1p0,101,2,subject101_client2,11192,0,lying,265.5
1.0,alpha1p0,101,2,subject101_client2,11193,0,lying,266.78
1.0,alpha1p0,101,2,subject101_client2,11194,0,lying,268.06
1.0,alpha1p0,101,2,subject101_client2,11195,0,lying,269.34
1.0,alpha1p0,101,2,subject101_client2,11196,0,lying,270.62
1.0,alpha1p0,101,2,subject101_client2,11197,0,lying,271.9
1.0,alpha1p0,101,2,subject101_client2,11198,0,lying,273.18
1.0,alpha1p0,101,2,subject101_client2,11199,0,lying,274.46
1.0,alpha1p0,101,2,subject101_client2,11200,0,lying,275.74
1.0,alpha1p0,101,2,subject101_client2,11201,0,lying,277.02
1.0,alpha1p0,101,2,subject101_client2,11202,0,lying,278.3
1.0,alpha1p0,101,2,subject101_client2,11203,0,lying,279.58
1.0,alpha1p0,101,2,subject101_client2,11204,0,lying,280.86
1.0,alpha1p0,101,2,subject101_client2,11205,0,lying,282.14
1.0,alpha1p0,101,2,subject101_client2,11206,0,lying,283.42
1.0,alpha1p0,101,2,subject101_client2,11207,0,lying,284.7
1.0,alpha1p0,101,3,subject101_client3,11209,0,lying,287.26
1.0,alpha1p0,101,3,subject101_client3,11210,0,lying,288.54
1.0,alpha1p0,101,3,subject101_client3,11211,0,lying,289.82
1.0,alpha1p0,101,3,subject101_client3,11212,0,lying,291.1
1.0,alpha1p0,101,3,subject101_client3,11213,0,lying,292.38
1.0,alpha1p0,101,3,subject101_client3,11214,0,lying,293.66
1.0,alpha1p0,101,3,subject101_client3,11215,0,lying,294.94
1.0,alpha1p0,101,3,subject101_client3,11216,0,lying,296.22
1.0,alpha1p0,101,3,subject101_client3,11217,0,lying,297.5
1.0,alpha1p0,101,3,subject101_client3,11218,0,lying,298.78
1.0,alpha1p0,101,3,subject101_client3,11219,0,lying,300.06
1.0,alpha1p0,101,3,subject101_client3,11220,0,lying,301.34
1.0,alpha1p0,101,3,subject101_client3,11221,0,lying,302.62
1.0,alpha1p0,101,3,subject101_client3,11222,0,lying,303.9
1.0,alpha1p0,101,3,subject101_client3,11223,0,lying,305.18
1.0,alpha1p0,101,3,subject101_client3,11224,0,lying,306.46
1.0,alpha1p0,101,0,subject101_client0,11225,1,sitting,309.53
1.0,alpha1p0,101,0,subject101_client0,11226,1,sitting,310.81
1.0,alpha1p0,101,0,subject101_client0,11227,1,sitting,312.09
1.0,alpha1p0,101,0,subject101_client0,11228,1,sitting,313.37
1.0,alpha1p0,101,0,subject101_client0,11229,1,sitting,314.65
1.0,alpha1p0,101,0,subject101_client0,11230,1,sitting,315.93
1.0,alpha1p0,101,0,subject101_client0,11231,1,sitting,317.21
1.0,alpha1p0,101,0,subject101_client0,11232,1,sitting,318.49
1.0,alpha1p0,101,0,subject101_client0,11233,1,sitting,319.77
1.0,alpha1p0,101,0,subject101_client0,11234,1,sitting,321.05
1.0,alpha1p0,101,0,subject101_client0,11235,1,sitting,322.33
1.0,alpha1p0,101,0,subject101_client0,11236,1,sitting,323.61
1.0,alpha1p0,101,0,subject101_client0,11237,1,sitting,324.89
1.0,alpha1p0,101,0,subject101_client0,11238,1,sitting,326.17
1.0,alpha1p0,101,0,subject101_client0,11239,1,sitting,327.45
1.0,alpha1p0,101,0,subject101_client0,11240,1,sitting,328.73
1.0,alpha1p0,101,0,subject101_client0,11241,1,sitting,330.01
1.0,alpha1p0,101,0,subject101_client0,11242,1,sitting,331.29
1.0,alpha1p0,101,0,subject101_client0,11243,1,sitting,332.57
1.0,alpha1p0,101,0,subject101_client0,11244,1,sitting,333.85
1.0,alpha1p0,101,0,subject101_client0,11245,1,sitting,335.13
1.0,alpha1p0,101,0,subject101_client0,11246,1,sitting,336.41
1.0,alpha1p0,101,0,subject101_client0,11247,1,sitting,337.69
1.0,alpha1p0,101,0,subject101_client0,11248,1,sitting,338.97
1.0,alpha1p0,101,0,subject101_client0,11249,1,sitting,340.25
1.0,alpha1p0,101,0,subject101_client0,11250,1,sitting,341.53
1.0,alpha1p0,101,0,subject101_client0,11251,1,sitting,342.81
1.0,alpha1p0,101,0,subject101_client0,11252,1,sitting,344.09
1.0,alpha1p0,101,0,subject101_client0,11253,1,sitting,345.37
1.0,alpha1p0,101,0,subject101_client0,11254,1,sitting,346.65
1.0,alpha1p0,101,0,subject101_client0,11255,1,sitting,347.93
1.0,alpha1p0,101,0,subject101_client0,11256,1,sitting,349.21
1.0,alpha1p0,101,0,subject101_client0,11257,1,sitting,350.49
1.0,alpha1p0,101,0,subject101_client0,11258,1,sitting,351.77
1.0,alpha1p0,101,0,subject101_client0,11259,1,sitting,353.05
1.0,alpha1p0,101,0,subject101_client0,11260,1,sitting,354.33
1.0,alpha1p0,101,0,subject101_client0,11261,1,sitting,355.61
1.0,alpha1p0,101,0,subject101_client0,11262,1,sitting,356.89
1.0,alpha1p0,101,0,subject101_client0,11263,1,sitting,358.17
1.0,alpha1p0,101,0,subject101_client0,11264,1,sitting,359.45
1.0,alpha1p0,101,0,subject101_client0,11265,1,sitting,360.73
1.0,alpha1p0,101,0,subject101_client0,11266,1,sitting,362.01
1.0,alpha1p0,101,0,subject101_client0,11267,1,sitting,363.29
1.0,alpha1p0,101,0,subject101_client0,11268,1,sitting,364.57
1.0,alpha1p0,101,0,subject101_client0,11269,1,sitting,365.85
1.0,alpha1p0,101,0,subject101_client0,11270,1,sitting,367.13
1.0,alpha1p0,101,0,subject101_client0,11271,1,sitting,368.41
1.0,alpha1p0,101,0,subject101_client0,11272,1,sitting,369.69
1.0,alpha1p0,101,0,subject101_client0,11273,1,sitting,370.97
1.0,alpha1p0,101,0,subject101_client0,11274,1,sitting,372.25
1.0,alpha1p0,101,0,subject101_client0,11275,1,sitting,373.53
1.0,alpha1p0,101,0,subject101_client0,11276,1,sitting,374.81
1.0,alpha1p0,101,0,subject101_client0,11277,1,sitting,376.09
1.0,alpha1p0,101,0,subject101_client0,11278,1,sitting,377.37
1.0,alpha1p0,101,0,subject101_client0,11279,1,sitting,378.65
1.0,alpha1p0,101,0,subject101_client0,11280,1,sitting,379.93
1.0,alpha1p0,101,0,subject101_client0,11281,1,sitting,381.21
1.0,alpha1p0,101,0,subject101_client0,11282,1,sitting,382.49
1.0,alpha1p0,101,0,subject101_client0,11283,1,sitting,383.77
1.0,alpha1p0,101,0,subject101_client0,11284,1,sitting,385.05
1.0,alpha1p0,101,0,subject101_client0,11285,1,sitting,386.33
1.0,alpha1p0,101,0,subject101_client0,11286,1,sitting,387.61
1.0,alpha1p0,101,0,subject101_client0,11287,1,sitting,388.89
1.0,alpha1p0,101,0,subject101_client0,11288,1,sitting,390.17
1.0,alpha1p0,101,0,subject101_client0,11289,1,sitting,391.45
1.0,alpha1p0,101,0,subject101_client0,11290,1,sitting,392.73
1.0,alpha1p0,101,0,subject101_client0,11291,1,sitting,394.01
1.0,alpha1p0,101,0,subject101_client0,11292,1,sitting,395.29
1.0,alpha1p0,101,0,subject101_client0,11293,1,sitting,396.57
1.0,alpha1p0,101,0,subject101_client0,11294,1,sitting,397.85
1.0,alpha1p0,101,0,subject101_client0,11295,1,sitting,399.13
1.0,alpha1p0,101,0,subject101_client0,11296,1,sitting,400.41
1.0,alpha1p0,101,0,subject101_client0,11297,1,sitting,401.69
1.0,alpha1p0,101,0,subject101_client0,11298,1,sitting,402.97
1.0,alpha1p0,101,0,subject101_client0,11299,1,sitting,404.25
1.0,alpha1p0,101,0,subject101_client0,11300,1,sitting,405.53
1.0,alpha1p0,101,0,subject101_client0,11301,1,sitting,406.81
1.0,alpha1p0,101,0,subject101_client0,11302,1,sitting,408.09
1.0,alpha1p0,101,0,subject101_client0,11303,1,sitting,409.37
1.0,alpha1p0,101,0,subject101_client0,11304,1,sitting,410.65
1.0,alpha1p0,101,0,subject101_client0,11305,1,sitting,411.93
1.0,alpha1p0,101,0,subject101_client0,11306,1,sitting,413.21
1.0,alpha1p0,101,0,subject101_client0,11307,1,sitting,414.49
1.0,alpha1p0,101,0,subject101_client0,11308,1,sitting,415.77
1.0,alpha1p0,101,0,subject101_client0,11309,1,sitting,417.05
1.0,alpha1p0,101,0,subject101_client0,11310,1,sitting,418.33
1.0,alpha1p0,101,0,subject101_client0,11311,1,sitting,419.61
1.0,alpha1p0,101,0,subject101_client0,11312,1,sitting,420.89
1.0,alpha1p0,101,0,subject101_client0,11313,1,sitting,422.17
1.0,alpha1p0,101,0,subject101_client0,11314,1,sitting,423.45
1.0,alpha1p0,101,0,subject101_client0,11315,1,sitting,424.73
1.0,alpha1p0,101,0,subject101_client0,11316,1,sitting,426.01
1.0,alpha1p0,101,0,subject101_client0,11317,1,sitting,427.29
1.0,alpha1p0,101,0,subject101_client0,11318,1,sitting,428.57
1.0,alpha1p0,101,0,subject101_client0,11319,1,sitting,429.85
1.0,alpha1p0,101,0,subject101_client0,11320,1,sitting,431.13
1.0,alpha1p0,101,0,subject101_client0,11321,1,sitting,432.41
1.0,alpha1p0,101,0,subject101_client0,11322,1,sitting,433.69
1.0,alpha1p0,101,0,subject101_client0,11323,1,sitting,434.97
1.0,alpha1p0,101,0,subject101_client0,11324,1,sitting,436.25
1.0,alpha1p0,101,0,subject101_client0,11325,1,sitting,437.53
1.0,alpha1p0,101,0,subject101_client0,11326,1,sitting,438.81
1.0,alpha1p0,101,0,subject101_client0,11327,1,sitting,440.09
1.0,alpha1p0,101,0,subject101_client0,11328,1,sitting,441.37
1.0,alpha1p0,101,0,subject101_client0,11329,1,sitting,442.65
1.0,alpha1p0,101,0,subject101_client0,11330,1,sitting,443.93
1.0,alpha1p0,101,0,subject101_client0,11331,1,sitting,445.21
1.0,alpha1p0,101,0,subject101_client0,11332,1,sitting,446.49
1.0,alpha1p0,101,0,subject101_client0,11333,1,sitting,447.77
1.0,alpha1p0,101,0,subject101_client0,11334,1,sitting,449.05
1.0,alpha1p0,101,0,subject101_client0,11335,1,sitting,450.33
1.0,alpha1p0,101,0,subject101_client0,11336,1,sitting,451.61
1.0,alpha1p0,101,0,subject101_client0,11337,1,sitting,452.89
1.0,alpha1p0,101,3,subject101_client3,11339,1,sitting,455.45
1.0,alpha1p0,101,3,subject101_client3,11340,1,sitting,456.73
1.0,alpha1p0,101,3,subject101_client3,11341,1,sitting,458.01
1.0,alpha1p0,101,3,subject101_client3,11342,1,sitting,459.29
1.0,alpha1p0,101,3,subject101_client3,11343,1,sitting,460.57
1.0,alpha1p0,101,3,subject101_client3,11344,1,sitting,461.85
1.0,alpha1p0,101,1,subject101_client1,11346,1,sitting,464.41
1.0,alpha1p0,101,1,subject101_client1,11347,1,sitting,465.69
1.0,alpha1p0,101,1,subject101_client1,11348,1,sitting,466.97
1.0,alpha1p0,101,1,subject101_client1,11349,1,sitting,468.25
1.0,alpha1p0,101,1,subject101_client1,11350,1,sitting,469.53
1.0,alpha1p0,101,1,subject101_client1,11351,1,sitting,470.81
1.0,alpha1p0,101,1,subject101_client1,11352,1,sitting,472.09
1.0,alpha1p0,101,1,subject101_client1,11353,1,sitting,473.37
1.0,alpha1p0,101,1,subject101_client1,11354,1,sitting,474.65
1.0,alpha1p0,101,1,subject101_client1,11355,1,sitting,475.93
1.0,alpha1p0,101,1,subject101_client1,11356,1,sitting,477.21
1.0,alpha1p0,101,1,subject101_client1,11357,1,sitting,478.49
1.0,alpha1p0,101,1,subject101_client1,11358,1,sitting,479.77
1.0,alpha1p0,101,1,subject101_client1,11359,1,sitting,481.05
1.0,alpha1p0,101,1,subject101_client1,11360,1,sitting,482.33
1.0,alpha1p0,101,1,subject101_client1,11361,1,sitting,483.61
1.0,alpha1p0,101,1,subject101_client1,11362,1,sitting,484.89
1.0,alpha1p0,101,1,subject101_client1,11363,1,sitting,486.17
1.0,alpha1p0,101,1,subject101_client1,11364,1,sitting,487.45
1.0,alpha1p0,101,1,subject101_client1,11365,1,sitting,488.73
1.0,alpha1p0,101,1,subject101_client1,11366,1,sitting,490.01
1.0,alpha1p0,101,1,subject101_client1,11367,1,sitting,491.29
1.0,alpha1p0,101,1,subject101_client1,11368,1,sitting,492.57
1.0,alpha1p0,101,2,subject101_client2,11370,1,sitting,495.13
1.0,alpha1p0,101,2,subject101_client2,11371,1,sitting,496.41
1.0,alpha1p0,101,2,subject101_client2,11372,1,sitting,497.69
1.0,alpha1p0,101,2,subject101_client2,11373,1,sitting,498.97
1.0,alpha1p0,101,2,subject101_client2,11374,1,sitting,500.25
1.0,alpha1p0,101,2,subject101_client2,11375,1,sitting,501.53
1.0,alpha1p0,101,2,subject101_client2,11376,1,sitting,502.81
1.0,alpha1p0,101,2,subject101_client2,11377,1,sitting,504.09
1.0,alpha1p0,101,2,subject101_client2,11378,1,sitting,505.37
1.0,alpha1p0,101,2,subject101_client2,11379,1,sitting,506.65
1.0,alpha1p0,101,2,subject101_client2,11380,1,sitting,507.93
1.0,alpha1p0,101,2,subject101_client2,11381,1,sitting,509.21
1.0,alpha1p0,101,2,subject101_client2,11382,1,sitting,510.49
1.0,alpha1p0,101,2,subject101_client2,11383,1,sitting,511.77
1.0,alpha1p0,101,2,subject101_client2,11384,1,sitting,513.05
1.0,alpha1p0,101,2,subject101_client2,11385,1,sitting,514.33
1.0,alpha1p0,101,2,subject101_client2,11386,1,sitting,515.61
1.0,alpha1p0,101,2,subject101_client2,11387,1,sitting,516.89
1.0,alpha1p0,101,2,subject101_client2,11388,1,sitting,518.17
1.0,alpha1p0,101,2,subject101_client2,11389,1,sitting,519.45
1.0,alpha1p0,101,2,subject101_client2,11390,1,sitting,520.73
1.0,alpha1p0,101,2,subject101_client2,11391,1,sitting,522.01
1.0,alpha1p0,101,2,subject101_client2,11392,1,sitting,523.29
1.0,alpha1p0,101,2,subject101_client2,11393,1,sitting,524.57
1.0,alpha1p0,101,2,subject101_client2,11394,1,sitting,525.85
1.0,alpha1p0,101,2,subject101_client2,11395,1,sitting,527.13
1.0,alpha1p0,101,2,subject101_client2,11396,1,sitting,528.41
1.0,alpha1p0,101,2,subject101_client2,11397,1,sitting,529.69
1.0,alpha1p0,101,2,subject101_client2,11398,1,sitting,530.97
1.0,alpha1p0,101,2,subject101_client2,11399,1,sitting,532.25
1.0,alpha1p0,101,2,subject101_client2,11400,1,sitting,533.53
1.0,alpha1p0,101,2,subject101_client2,11401,1,sitting,534.81
1.0,alpha1p0,101,2,subject101_client2,11402,1,sitting,536.09
1.0,alpha1p0,101,2,subject101_client2,11403,1,sitting,537.37
1.0,alpha1p0,101,2,subject101_client2,11404,1,sitting,538.65
1.0,alpha1p0,101,2,subject101_client2,11405,1,sitting,539.93
1.0,alpha1p0,101,2,subject101_client2,11406,1,sitting,541.21
1.0,alpha1p0,101,2,subject101_client2,11407,2,standing,544.33
1.0,alpha1p0,101,2,subject101_client2,11408,2,standing,545.61
1.0,alpha1p0,101,2,subject101_client2,11409,2,standing,546.89
1.0,alpha1p0,101,2,subject101_client2,11410,2,standing,548.17
1.0,alpha1p0,101,2,subject101_client2,11411,2,standing,549.45
1.0,alpha1p0,101,2,subject101_client2,11412,2,standing,550.73
1.0,alpha1p0,101,2,subject101_client2,11413,2,standing,552.01
1.0,alpha1p0,101,2,subject101_client2,11414,2,standing,553.29
1.0,alpha1p0,101,2,subject101_client2,11415,2,standing,554.57
1.0,alpha1p0,101,2,subject101_client2,11416,2,standing,555.85
1.0,alpha1p0,101,2,subject101_client2,11417,2,standing,557.13
1.0,alpha1p0,101,2,subject101_client2,11418,2,standing,558.41
1.0,alpha1p0,101,2,subject101_client2,11419,2,standing,559.69
1.0,alpha1p0,101,2,subject101_client2,11420,2,standing,560.97
1.0,alpha1p0,101,2,subject101_client2,11421,2,standing,562.25
1.0,alpha1p0,101,2,subject101_client2,11422,2,standing,563.53
